Fid,Trans_Date,CC_No,CC_type,Trans_Type,Amount,Firstname,Lastname,Gender,Age,lat,lon,Transid,Label,results
203.205.158.60-10.42.0.211-80-47868-6,05-04-21,572000000000.0,Elite Credit Card,grocery_net,170.397605,Susan,Mills,Female,66,38.2507,-85.7476,785000,0,0
203.205.191.23-10.42.0.42-80-60615-6,02-02-21,4510000000000000.0,Dynamic Currency Conversion,grocery_pos,312.343947,Monica,West,Female,45,43.2893,-97.1904,470000,1,1
10.42.0.211-10.42.0.1-50701-53-17,25-02-23,4.79e+18,Single Currency Card,misc_net,1294.501736,Margaret,Mendez,Female,49,38.9462,-94.9714,560000,1,1
172.217.11.14-10.42.0.151-443-47070-6,16-07-22,30500000000000.0,EaseMyTrip,gas_transport,1287.324868,Tamara,Martinez,Female,61,36.7154,-89.6287,519000,0,0
10.42.0.151-76.13.28.196-50047-443-6,05-10-21,6010000000000000.0,Dynamic Currency Conversion,grocery_net,1094.4862859999998,Johnny,Bennett,Male,63,40.9115,-74.414,746000,1,1
10.42.0.211-10.42.0.1-8294-53-17,22-05-21,4.99e+18,Dynamic Currency Conversion,entertainment,478.82054400000004,Benjamin,Kim,Male,61,41.173,-89.2187,317000,0,0
172.217.10.238-10.42.0.151-443-55500-6,15-10-22,3520000000000000.0,Single Currency Card,grocery_pos,986.8432140000001,Angela,Hodges,Female,68,39.849000000000004,-86.272,371000,0,0
162.208.22.39-10.42.0.151-443-40437-6,16-05-21,4170000000000.0,EaseMyTrip,shopping_pos,312.343947,Marcia,Molina,Female,45,43.033,-77.1575,250000,1,1
10.42.0.211-10.42.0.1-20880-53-17,10-12-22,3520000000000000.0,First Wealth Credit Card ,misc_net,170.451899,Grace,Williams,Female,50,32.6176,-86.9475,532000,1,1
203.205.191.27-10.42.0.151-80-43275-6,31-05-22,4420000000000000.0,Elite Credit Card,shopping_pos,1264.637138,Christopher,Ortega,Male,75,41.6858,-90.3706,499950,0,0
10.42.0.211-104.46.97.194-46364-443-6,27-10-22,180000000000000.0,Dynamic Currency Conversion,grocery_pos,139.388035,Larry,Warner,Male,67,43.4269,-85.2924,375000,1,1
174.35.73.71-10.42.0.151-80-33221-6,12-04-21,3500000000000000.0,Single Currency Card,gas_transport,277.714185,Drew,Garcia,Male,28,40.7641,-84.0973,640000,0,0
203.205.158.62-10.42.0.151-80-43152-6,28-08-22,4900000000000.0,EaseMyTrip,gas_transport,2642.937347,Michael,Johnson,Male,65,33.9056,-118.0818,400000,1,1
10.42.0.151-10.42.0.1-35064-53-17,15-10-21,3560000000000000.0,Dynamic Currency Conversion,gas_transport,312.343947,Janet,Turner,Female,49,46.1838,-101.2589,572000,0,0
10.42.0.211-106.11.92.1-49259-443-6,21-09-21,3550000000000000.0,Single Currency Card,shopping_pos,2592.311811,Kayla,Obrien,Female,58,31.6591,-96.8094,310000,1,1
10.42.0.151-115.239.210.141-35218-443-6,08-07-22,30200000000000.0,EaseMyTrip,grocery_pos,1448.585054,Dalton,Jones,Male,89,45.3637,-84.4695,989000,0,0
172.217.6.194-10.42.0.211-443-57108-6,26-02-21,6540000000000000.0,Dynamic Currency Conversion,gas_transport,502.76545300000004,Gina,Grimes,Female,67,41.3851,-80.1752,685000,0,0
10.42.0.211-104.244.42.130-51106-443-6,26-02-23,4510000000000000.0,Single Currency Card,gas_transport,2849.235124,Margaret,Williams,Female,51,31.6489,-82.1982,907500,0,0
10.42.0.211-54.209.13.204-42918-443-6,21-08-21,4230000000000000.0,EaseMyTrip,gas_transport,559.284909,Tyler,Mills,Male,51,37.6848,-85.8784,427500,0,0
172.217.6.234-10.42.0.42-443-59952-6,14-02-23,376000000000000.0,First Wealth Credit Card ,gas_transport,230.806229,Rachel,Lowe,Female,66,41.1558,-101.13600000000001,860000,0,0
172.217.12.206-10.42.0.151-443-39631-6,16-02-22,6010000000000000.0,Elite Credit Card,grocery_pos,312.343947,Valerie,Davis,Female,54,36.9688,-78.5615,365000,1,1
172.217.10.67-10.42.0.151-80-55534-6,02-10-21,30000000000000.0,Dynamic Currency Conversion,shopping_net,312.343947,William,Jenkins,Male,57,30.2816,-99.241,250500,1,1
10.42.0.211-103.235.46.39-60357-80-6,14-02-21,676000000000.0,Single Currency Card,grocery_pos,78.898037,Brittany,Cox,Female,59,34.0287,-118.4924,411715,0,0
183.79.248.252-10.42.0.211-443-55962-6,23-10-21,213000000000000.0,EaseMyTrip,misc_pos,531.3033740000001,Shawn,King,Male,57,45.8289,-118.4971,415000,0,0
182.22.24.124-10.42.0.211-443-53475-6,20-04-21,4.47e+18,Dynamic Currency Conversion,shopping_net,1054.339431,Rita,Myers,Female,52,28.06,-82.4079,129000,0,0
198.51.152.183-10.42.0.211-443-34623-6,10-05-21,4990000000000.0,Dynamic Currency Conversion,shopping_net,512.342306,Martin,Ford,Male,47,39.6967,-78.8031,489000,1,1
10.42.0.151-10.42.0.1-27486-53-17,19-02-22,346000000000000.0,Single Currency Card,gas_transport,805.478131,Carol,Dillon,Female,41,38.4121,-75.2811,170000,1,1
10.42.0.211-23.206.173.182-50874-80-6,07-02-22,639000000000.0,EaseMyTrip,shopping_net,5148.045052,Stephen,Lopez,Male,34,37.1935,-89.0933,418500,1,1
172.217.10.131-10.42.0.151-443-56877-6,25-09-22,213000000000000.0,First Wealth Credit Card ,gas_transport,312.343947,Joseph,Wagner,Male,54,41.2244,-86.6966,261000,1,1
10.42.0.211-31.13.71.1-57359-443-6,20-11-22,6010000000000000.0,Elite Credit Card,grocery_net,312.343947,Joshua,Cohen,Male,88,44.2541,-68.5565,2005000,1,1
151.101.1.140-10.42.0.151-443-52526-6,10-01-22,3530000000000000.0,Dynamic Currency Conversion,gas_transport,363.517186,Robert,Haynes,Male,35,32.8357,-79.8217,355000,0,0
10.42.0.211-31.13.65.1-47917-443-6,01-12-22,180000000000000.0,Single Currency Card,gas_transport,430.209133,Cody,Miller,Male,63,35.584,-80.8685,742000,1,1
172.217.12.206-10.42.0.151-443-47314-6,13-09-21,3520000000000000.0,EaseMyTrip,grocery_net,1082.201074,Barbara,Lowe,Female,50,33.6372,-96.6184,399950,0,0
10.42.0.211-88.212.196.104-37052-443-6,07-02-21,6010000000000000.0,Dynamic Currency Conversion,gas_transport,462.715637,Kristen,Allen,Female,53,41.6423,-104.1974,791000,0,0
10.42.0.211-10.42.0.1-59596-53-17,23-11-21,4330000000000000.0,EaseMyTrip,misc_pos,267.03594300000003,Scott,Martin,Male,74,43.0172,-111.0292,190000,0,0
10.42.0.151-31.13.71.37-59438-443-6,16-02-23,2450000000000000.0,Dynamic Currency Conversion,misc_pos,494.45513200000005,Robert,Andrade,Male,65,47.0874,-93.9196,229500,1,1
10.42.0.211-10.42.0.1-31324-53-17,28-06-21,6010000000000000.0,Single Currency Card,gas_transport,312.343947,Adam,Stark,Male,56,40.5046,-77.7186,539000,0,0
10.42.0.42-31.13.65.36-44372-443-6,14-08-21,6010000000000000.0,EaseMyTrip,grocery_net,170.60782700000001,Gary,Barnes,Male,53,33.3398,-92.7442,549000,1,1
10.42.0.42-125.39.83.108-45411-443-6,04-10-21,3500000000000000.0,Dynamic Currency Conversion,grocery_pos,312.343947,Scott,Martin,Male,70,39.0298,-77.0793,545000,0,0
172.217.11.10-10.42.0.42-443-60094-6,26-07-22,4030000000000000.0,Single Currency Card,misc_pos,312.343947,Krystal,Key,Female,67,41.1762,-79.1976,285000,1,1
10.42.0.1-10.42.0.42-53-22377-17,17-01-21,4.77e+18,EaseMyTrip,gas_transport,196.26156699999999,Andrea,Cruz,Female,42,40.5553,-77.4001,648000,0,0
172.217.9.227-10.42.0.151-443-34461-6,13-11-22,3560000000000000.0,First Wealth Credit Card ,grocery_pos,397.759846,Robert,Ashley,Male,56,38.046,-122.1866,610000,1,1
10.42.0.211-121.12.98.64-41257-80-6,07-05-21,4.51e+18,Elite Credit Card,grocery_net,188.367946,Monica,Cohen,Female,60,39.8936,-79.7856,767450,1,1
172.217.12.142-10.42.0.151-443-41903-6,04-02-22,2360000000000000.0,Dynamic Currency Conversion,grocery_net,1100.977131,Benjamin,Harris,Male,59,38.9583,-76.2842,765000,0,0
10.42.0.42-37.1.203.158-41830-443-6,16-08-21,4730000000000000.0,Single Currency Card,entertainment,5433.7598880000005,Mary,Lewis,Female,47,30.8635,-87.7644,586500,1,1
203.205.158.34-10.42.0.211-80-44804-6,23-08-22,581000000000.0,EaseMyTrip,gas_transport,258.715978,Jessica,Benitez,Female,52,41.2496,-73.9446,520000,0,0
172.217.12.206-10.42.0.151-443-49136-6,10-01-23,213000000000000.0,Dynamic Currency Conversion,shopping_pos,382.716751,Catherine,Weber,Female,53,43.0397,-77.6871,455000,0,0
10.42.0.42-104.97.95.172-59468-80-6,28-05-21,6570000000000000.0,Dynamic Currency Conversion,shopping_net,9642.502512000001,Kristina,Lewis,Female,60,36.2395,-95.9596,653000,1,1
10.42.0.151-10.42.0.1-55898-53-17,20-09-22,3540000000000000.0,Single Currency Card,gas_transport,143.20845400000002,Matthew,Myers,Male,57,39.39,-88.9597,279950,1,1
162.208.20.184-10.42.0.211-443-56620-6,04-07-22,213000000000000.0,EaseMyTrip,grocery_net,1306.468855,Tara,Campbell,Female,55,41.606,-109.23,449950,0,0
10.42.0.151-10.42.0.1-6239-53-17,07-02-23,4.22e+18,First Wealth Credit Card ,grocery_pos,210.035264,Adam,Riddle,Male,57,39.0965,-84.6431,565000,1,1
10.42.0.211-98.139.180.180-48730-443-6,25-02-23,376000000000000.0,Elite Credit Card,grocery_net,627.391113,Rachel,Lowe,Female,62,41.1558,-101.13600000000001,620000,0,0
10.42.0.211-104.192.110.245-49748-443-6,13-01-23,3510000000000000.0,EaseMyTrip,shopping_pos,312.343947,Steven,Faulkner,Male,59,42.958,-77.3083,269000,1,1
192.229.173.173-10.42.0.151-80-59835-6,21-07-22,6530000000000000.0,Dynamic Currency Conversion,gas_transport,312.343947,Christine,Harris,Female,45,44.3346,-73.098,875000,0,0
182.22.120.245-10.42.0.211-443-48502-6,21-06-22,3530000000000000.0,Single Currency Card,shopping_pos,662.40729,Lauren,Moreno,Female,67,39.224000000000004,-74.9942,630000,1,1
10.42.0.211-119.146.74.49-46641-443-6,12-10-21,571000000000.0,EaseMyTrip,shopping_pos,227.726516,Louis,Fisher,Male,65,43.0048,-108.8964,425000,0,0
180.149.136.194-10.42.0.211-443-55743-6,20-09-22,3560000000000000.0,Dynamic Currency Conversion,food_dining,192.52066399999998,Matthew,Young,Male,64,33.7163,-116.3381,647500,0,0
202.77.129.146-10.42.0.42-80-55079-6,19-01-21,6010000000000000.0,Single Currency Card,grocery_net,711.596731,Samuel,Johnston,Male,48,33.4629,-86.7904,450000,0,0
172.217.12.142-10.42.0.211-443-60781-6,16-09-21,676000000000.0,EaseMyTrip,grocery_pos,95.228179,Brittany,Cox,Female,47,34.0287,-118.4924,440000,0,0
171.84.4.11-10.42.0.151-80-37305-6,13-02-22,180000000000000.0,First Wealth Credit Card ,grocery_pos,1746.966239,Sharon,Smith,Female,48,33.7467,-117.1721,445000,0,0
10.42.0.211-23.194.140.226-48040-80-6,07-03-22,371000000000000.0,Elite Credit Card,grocery_net,162.729509,Amanda,Fitzgerald,Female,36,40.1159,-74.8536,530000,1,1
10.42.0.211-23.46.197.118-41352-443-6,21-09-21,4.47e+18,EaseMyTrip,grocery_net,899.048237,Gregory,Graham,Male,50,42.728,-71.181,875000,1,1
206.126.112.140-10.42.0.151-443-35382-6,17-10-22,4380000000000000.0,Dynamic Currency Conversion,gas_transport,167.467416,Travis,Hayes,Male,69,43.9742,-71.1503,685000,0,0
10.42.0.211-64.71.142.124-33655-443-6,24-01-21,4840000000000000.0,EaseMyTrip,grocery_pos,2434.435407,Omar,Gay,Male,43,43.7185,-72.4439,798000,0,0
172.217.10.138-10.42.0.151-443-33568-6,19-01-22,3550000000000000.0,Dynamic Currency Conversion,grocery_pos,1927.8875469999998,Sara,Harris,Female,56,44.232,-74.4905,297500,0,0
10.42.0.151-10.42.0.1-40658-53-17,08-04-22,3600000000000000.0,Single Currency Card,gas_transport,242.677632,Dustin,Roberts,Male,51,35.0583,-79.008,749950,1,1
10.42.0.1-10.42.0.42-53-8784-17,20-06-21,2350000000000000.0,EaseMyTrip,gas_transport,312.343947,Justin,Gay,Male,70,42.1767,-79.9416,495000,1,1
192.229.173.173-10.42.0.42-443-40990-6,24-10-21,30400000000000.0,Dynamic Currency Conversion,gas_transport,567.761469,Danielle,Evans,Female,56,42.1939,-76.7361,540000,1,1
10.42.0.211-104.244.43.3-43872-443-6,24-12-21,30400000000000.0,Single Currency Card,grocery_net,255.439979,Linda,Sanchez,Female,55,41.5744,-75.5881,395000,1,1
183.79.1.38-10.42.0.151-443-34172-6,04-05-21,374000000000000.0,EaseMyTrip,grocery_pos,267.093439,Linda,Hurst,Female,46,47.1709,-100.7944,1300000,1,1
172.217.6.206-10.42.0.42-80-58768-6,23-11-21,377000000000000.0,First Wealth Credit Card ,gas_transport,2364.114477,Jackie,Davis,Female,55,37.3272,-91.0243,1075000,0,0
10.42.0.211-64.71.142.124-55682-443-6,10-09-22,180000000000000.0,Elite Credit Card,grocery_pos,622.5035280000001,Craig,Dunn,Male,53,41.2153,-90.9879,214100,1,1
10.42.0.151-10.42.0.1-60900-53-17,02-01-21,4660000000000.0,Dynamic Currency Conversion,grocery_pos,153.048247,Dwayne,Martinez,Male,55,35.7206,-108.0271,210000,0,0
10.42.0.211-10.42.0.1-15140-53-17,14-11-22,3530000000000000.0,Single Currency Card,gas_transport,13.545097,Robert,Haynes,Male,40,32.8357,-79.8217,499500,0,0
192.229.173.173-10.42.0.211-80-51973-6,11-10-21,3590000000000000.0,EaseMyTrip,misc_net,250.18798700000002,Laura,Casey,Female,48,44.4971,-67.9503,546000,0,0
10.42.0.151-10.42.0.1-53061-53-17,01-08-22,568000000000.0,Dynamic Currency Conversion,misc_pos,53.011601,Micheal,Hernandez,Male,62,46.5522,-96.7909,292000,1,1
180.163.255.159-10.42.0.211-80-32910-6,04-04-21,572000000000.0,Dynamic Currency Conversion,misc_pos,310.32899,Susan,Mills,Female,55,38.2507,-85.7476,289000,0,0
10.42.0.151-50.22.240.186-43899-5222-6,02-02-21,585000000000.0,Single Currency Card,misc_net,2658.7766899999997,Jessica,Jordan,Female,54,47.5196,-101.2332,240000,1,1
172.217.3.106-10.42.0.211-443-35444-6,19-12-22,4600000000000.0,EaseMyTrip,entertainment,177.692271,Charles,Copeland,Male,59,26.7832,-80.0638,395000,0,0
10.42.0.42-23.12.36.193-40152-443-6,27-08-21,2230000000000000.0,First Wealth Credit Card ,shopping_pos,8.745383,Walter,Blair,Male,69,30.2508,-89.6011,795000,1,1
172.217.6.206-10.42.0.42-443-56096-6,05-04-21,3580000000000000.0,Elite Credit Card,gas_transport,173.182819,Deborah,Fisher,Female,43,35.0203,-106.5503,955000,0,0
10.42.0.211-10.42.0.1-50752-53-17,28-02-22,3510000000000000.0,EaseMyTrip,gas_transport,312.343947,Francisco,Kemp,Male,70,38.4305,-90.387,725000,1,1
10.42.0.151-10.42.0.1-41997-53-17,03-07-21,4.76e+18,Dynamic Currency Conversion,grocery_pos,1111.413896,Diana,Jacobs,Female,51,36.3924,-91.9932,335000,1,1
183.79.17.108-10.42.0.151-443-60433-6,06-02-22,4.56e+18,Single Currency Card,grocery_net,1596.893256,Angela,Taylor,Female,61,39.047,-122.9328,492000,0,0
172.217.3.99-10.42.0.151-443-56992-6,06-01-22,676000000000.0,EaseMyTrip,grocery_net,312.343947,Natasha,Mclaughlin,Female,66,38.4549,-122.2564,250000,1,1
10.42.0.151-74.119.118.71-48804-443-6,16-03-21,180000000000000.0,Dynamic Currency Conversion,shopping_pos,312.343947,Jared,Camacho,Male,57,40.8027,-81.3739,700000,0,0
180.149.153.68-10.42.0.211-80-57573-6,17-05-22,213000000000000.0,Single Currency Card,grocery_net,142.613239,Alan,Colon,Male,62,43.0351,-108.2024,545000,0,0
239.255.255.250-10.42.0.1-1900-37875-17,23-02-22,676000000000.0,EaseMyTrip,gas_transport,168.750901,Edward,Hensley,Male,53,44.8955,-85.4082,555000,1,1
10.42.0.151-23.101.115.193-53732-443-6,11-04-22,2270000000000000.0,First Wealth Credit Card ,entertainment,336.282655,Shannon,Patterson,Female,53,42.6835,-77.8664,640000,1,1
10.42.0.211-106.11.94.1-42476-443-6,15-03-22,4610000000000000.0,Elite Credit Card,grocery_pos,1837.998855,James,Lynch,Male,47,41.4798,-79.9403,390000,0,0
203.205.158.62-10.42.0.151-80-39486-6,04-07-22,3600000000000000.0,Dynamic Currency Conversion,grocery_pos,448.973668,David,Everett,Male,48,41.0001,-78.2357,466500,1,1
10.42.0.211-52.84.37.117-57335-443-6,03-02-23,6530000000000000.0,Single Currency Card,shopping_pos,282.771821,Diane,Smith,Female,65,45.8327,-91.0144,372500,0,0
10.42.0.151-31.13.71.37-44216-443-6,21-09-21,4.5e+18,EaseMyTrip,grocery_pos,312.343947,Scott,Edwards,Male,37,34.6902,-79.1834,1800000,1,1
172.217.10.225-10.42.0.42-443-53278-6,25-04-22,3580000000000000.0,Dynamic Currency Conversion,gas_transport,2019.977973,Crystal,Gamble,Female,59,40.0369,-75.0664,255000,0,0
10.42.0.211-104.244.43.163-35854-443-6,12-01-22,6010000000000000.0,Dynamic Currency Conversion,misc_net,312.343947,Kathryn,Smith,Female,67,38.2911,-92.7059,466800,1,1
172.217.11.3-10.42.0.211-443-41353-6,29-06-22,4570000000000000.0,Single Currency Card,misc_pos,2411.664639,Christine,Leblanc,Female,55,28.8989,-81.2473,749000,0,0
10.42.0.211-10.42.0.1-45367-53-17,11-07-22,4390000000000.0,EaseMyTrip,shopping_net,171.6492,Charles,Rodriguez,Male,59,39.3391,-95.0999,610000,0,0
10.42.0.211-72.21.206.135-36652-443-6,01-03-22,4590000000000.0,First Wealth Credit Card ,misc_net,563.283083,Melody,Thompson,Female,48,40.1362,-95.2138,356000,0,0
10.42.0.211-31.13.80.5-42224-443-6,02-01-23,3510000000000000.0,Elite Credit Card,misc_net,1558.017969,Steven,Faulkner,Male,41,42.958,-77.3083,165000,0,0
10.42.0.211-104.196.121.139-44937-443-6,23-10-22,213000000000000.0,Dynamic Currency Conversion,misc_net,889.95708,Megan,Fernandez,Female,71,40.8874,-111.9027,229000,0,0
10.42.0.151-31.13.71.37-56323-443-6,06-08-21,3590000000000000.0,Single Currency Card,shopping_net,2959.446172,Benjamin,Rogers,Male,71,40.3673,-79.1605,530000,1,1
172.217.10.238-10.42.0.42-443-40693-6,25-07-22,3600000000000000.0,EaseMyTrip,shopping_net,199.884984,Linda,Gonzalez,Female,66,39.7813,-76.7477,499950,1,1
208.185.50.45-10.42.0.211-443-59979-6,08-02-23,3550000000000000.0,Dynamic Currency Conversion,food_dining,517.324081,John,Hudson,Male,54,36.1043,-97.0609,619000,0,0
10.42.0.211-104.192.110.245-60765-80-6,20-04-21,373000000000000.0,Single Currency Card,grocery_pos,1644.9527039999998,Bobby,Smith,Male,78,32.7185,-117.1593,547000,0,0
10.42.0.42-64.71.142.95-54321-80-6,06-01-22,639000000000.0,EaseMyTrip,misc_pos,1000.843859,Stephen,Lopez,Male,56,37.1935,-89.0933,359800,0,0
180.149.136.194-10.42.0.42-80-38561-6,25-02-21,4660000000000000.0,Dynamic Currency Conversion,shopping_net,221.145007,Tara,Richards,Female,44,39.9636,-79.7853,499000,1,1
10.42.0.211-10.42.0.1-46300-53-17,11-05-21,4670000000000000.0,Single Currency Card,grocery_net,3302.0123949999997,Kenneth,Edwards,Male,57,40.8618,-85.6067,189000,1,1
10.42.0.151-104.254.66.16-34629-80-6,02-02-23,3600000000000000.0,EaseMyTrip,gas_transport,54.443091,Sara,Ramirez,Female,56,40.8626,-91.9534,799000,1,1
10.42.0.151-10.42.0.1-38907-53-17,10-09-21,4.91e+18,First Wealth Credit Card ,grocery_pos,72.792874,Charles,Moreno,Male,64,24.6557,-81.3824,257000,1,1
10.42.0.42-37.1.204.175-58719-80-6,24-07-22,582000000000.0,Elite Credit Card,grocery_net,312.343947,Larry,House,Male,51,41.5205,-80.0573,270000,1,1
10.42.0.211-10.42.0.1-36847-53-17,24-07-21,180000000000000.0,Dynamic Currency Conversion,grocery_pos,1009.3816449999999,Becky,Mckinney,Female,74,30.7145,-88.0918,453500,0,0
172.217.12.206-10.42.0.211-443-35850-6,27-02-23,3570000000000000.0,Single Currency Card,shopping_net,312.343947,Tanya,Williams,Female,52,44.0577,-76.0196,237000,1,1
10.42.0.211-104.192.110.245-59654-443-6,06-01-21,2450000000000000.0,EaseMyTrip,grocery_pos,555.397214,Timothy,Kirby,Male,61,45.604,-94.1591,456000,0,0
203.205.158.52-10.42.0.211-80-40319-6,11-06-21,3540000000000000.0,Dynamic Currency Conversion,grocery_net,393.411779,Carolyn,Thomas,Female,41,38.4857,-89.6816,355500,0,0
172.217.9.227-10.42.0.151-443-41107-6,05-06-22,4200000000000000.0,Dynamic Currency Conversion,shopping_pos,229.778025,Victoria,Mcbride,Female,58,39.3465,-90.9362,299950,0,0
10.42.0.211-10.42.0.1-38175-53-17,28-05-21,4.26e+18,Single Currency Card,gas_transport,870.6108130000001,George,Smith,Male,54,32.69,-96.9177,335000,1,1
10.42.0.211-111.202.114.35-40356-80-6,06-11-22,6510000000000000.0,EaseMyTrip,grocery_net,28.242152,Kimberly,Rice,Female,61,32.2768,-95.3031,268500,0,0
10.42.0.151-10.42.0.1-33635-53-17,27-01-23,30500000000000.0,EaseMyTrip,gas_transport,58.778054000000004,Karen,Sullivan,Female,77,40.3625,-87.6692,385000,1,1
172.217.10.130-10.42.0.211-443-38204-6,23-11-21,213000000000000.0,Dynamic Currency Conversion,shopping_net,312.343947,Zachary,Allen,Male,54,41.2001,-92.1354,376000,0,0
172.217.11.10-10.42.0.151-443-52524-6,24-03-21,4460000000000.0,EaseMyTrip,grocery_net,157.31769,Breanna,Rodriguez,Female,70,29.8826,-84.5964,605004,1,1
172.217.11.42-10.42.0.42-443-35211-6,07-02-21,5390000000000000.0,Dynamic Currency Conversion,shopping_net,430.72290300000003,Charles,Preston,Male,56,43.2064,-90.9405,886000,0,0
182.22.31.252-10.42.0.211-443-48467-6,02-07-21,4.76e+18,Single Currency Card,grocery_pos,255.098434,Diana,Jacobs,Female,78,36.3924,-91.9932,560000,1,1
172.217.6.227-10.42.0.211-443-38917-6,09-07-21,581000000000.0,EaseMyTrip,grocery_pos,493.34997699999997,Jessica,Benitez,Female,48,41.2496,-73.9446,343000,1,1
10.42.0.211-77.234.44.42-34655-80-6,08-10-21,571000000000.0,Dynamic Currency Conversion,grocery_pos,1278.0649779999999,Louis,Fisher,Male,59,43.0048,-108.8964,1415000,0,0
183.79.248.124-10.42.0.151-443-44389-6,05-05-22,6600000000000000.0,Single Currency Card,gas_transport,701.949213,Bill,Lane,Male,60,33.6751,-98.6576,270000,1,1
10.42.0.211-10.42.0.1-9119-53-17,14-10-21,3520000000000000.0,Single Currency Card,gas_transport,152.188982,Audrey,Gonzalez,Female,53,40.7268,-124.2174,411605,0,0
10.42.0.151-106.11.92.6-33680-443-6,05-07-21,3530000000000000.0,EaseMyTrip,misc_pos,1680.543762,Shelby,Mitchell,Female,63,43.8065,-73.0882,550000,0,0
10.42.0.42-108.190.212.54-46360-12500-17,24-05-21,3590000000000000.0,Dynamic Currency Conversion,gas_transport,1049.416303,Kathy,Hughes,Female,70,42.3327,-95.6045,465000,1,1
